stage,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
72hpf,0,0,0.281848056003223,0,6.48250528807413,0.84554416800967,0
21Day,0,0,0,0.369986860264282,1.10996058079285,0.369986860264282,0
22Month,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133
