stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,13,2,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40924028001612,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0
3Month,0,0,3.22452720598485,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.312051019934018,0.416068026578691,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0
22Month,0,0,1.77644261584573,0,0.136649431988133,0.136649431988133,1.2298448878932,0,0.136649431988133,0.136649431988133,0,0,0.409948295964399,0,0.136649431988133,0.136649431988133,0,0,0,0,0.273298863976266
