stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Mt.rich.cell,Neural.cell,T.cell
24hpf,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0
22Month,0.136649431988133,0.273298863976266,0.273298863976266,6.01257500747786,0.273298863976266,0,0.136649431988133
