stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,1,1,0,0,0,2,0,5,0,0,22,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0.84554416800967,0,1.12739222401289,0.281848056003223,1.40924028001612,4.22772084004835,0.563696112006446,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,1.47994744105713,0,0,0.369986860264282,0.739973720528564,0,3.69986860264282,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0.104017006644673,0.416068026578691,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0.416068026578691,0,0,0.104017006644673,0.208034013289345
