stage,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Smooth.muscle.cell,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0.739973720528564
3Month,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0.624102039868036,0.104017006644673,0,0.104017006644673,2.39239115282747
22Month,0,0,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,0,0
