stage,Endothelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,1,0,1,0
72hpf,0,0.281848056003223,0,0,0.563696112006446,0.563696112006446,0.281848056003223,0
21Day,0,0,0,0,0,0.739973720528564,0,0
3Month,0.104017006644673,0,0.936153059802054,0.104017006644673,0.104017006644673,0,0,0.104017006644673
22Month,0,0,0.819896591928799,0.136649431988133,0.136649431988133,0,0,0.273298863976266
