stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0
72hpf,0,0.563696112006446,0,0,0,0.281848056003223,0,0.563696112006446,0,0,0,1.69108833601934,1.69108833601934,1.40924028001612,0,0.281848056003223
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0.369986860264282
3Month,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0
22Month,0.136649431988133,0.136649431988133,0.409948295964399,0.819896591928799,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0
