stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28,12,0,3,0,0,0,1,0,0,3,0,0,0,0,0,5,80,205,46,0,0,0,0,9,46,1,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,16.63,10.15,0,5.36,1.13,1.13,0,0,0,0,5.64,0,0,0,1.41,0,1.13,21.42,45.94,13.25,0,0.28,0,0.56,207.16,25.08,4.23,2.25,0,15.22,0,0,0,5.07,5.07,5.92,1.13,0,0,0.28
21Day,4.81,9.62,9.25,18.87,1.11,5.92,0,2.22,0,0.37,11.47,0,1.48,5.18,22.94,0.37,1.85,7.03,79.18,22.57,0,0.37,10.73,0.37,111,8.51,5.55,2.59,0,17.76,4.44,0,0,3.7,12.58,57.35,1.48,0,0,12.58
3Month,2.39,26,0.31,30.06,0.73,0,0.94,0.31,0,6.35,157.79,0.73,17.68,164.14,10.71,6.45,1.77,9.67,205.75,33.08,2.5,0.21,10.61,33.49,16.64,0.31,24.03,6.97,0,1.46,2.5,0.21,85.09,0.31,0.21,0,0.1,1.98,26.32,37.13
22Month,1.78,24.73,0.41,12.03,0.14,0,3.28,1.91,0.14,2.87,428.26,12.3,31.98,62.86,14.21,6.15,0.27,1.09,231.21,15.85,0.82,1.78,3.83,0.41,12.57,0.55,25.83,10.11,0.68,0.27,1.37,0,6.56,3.96,20.09,0.27,0.14,0.27,0,16.4
