stage,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell
24hpf,0,0,0,0,1
21Day,0.369986860264282,0,0,0,0
22Month,0.136649431988133,1.50314375186946,0.273298863976266,0.136649431988133,0
