stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0
3Month,0,0.208034013289345,1.04017006644673,0.104017006644673,0.312051019934018,0.208034013289345,0.312051019934018,0.520085033223363,0.208034013289345,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0,0.728119046512708,0.416068026578691,3.4325612192742,0.312051019934018
