stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,19,11,4,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.05,0.85,0,3.66,2.25,9.02,0,0.28,0,0.28,0,0,0,0,1.97,6.48,0.28,10.43,0,0.56,0.56,0,630.21,26.78,2.25,0.28,16.63,0.28,0,3.66,0,0.28,1.13,0,0,0
21Day,2.96,0,0,5.55,0.37,8.51,0,0.37,0,0.37,0,0,5.92,2.96,0.74,4.44,2.22,14.06,0,0,1.48,0,239.01,5.18,1.48,2.96,13.32,7.77,0.37,2.59,1.11,3.7,0.74,0.37,0,11.47
3Month,0,0,0.21,4.06,0.1,0,0.1,0.21,0.42,0.73,1.77,0.73,0.1,0.94,0.31,0.42,0.1,2.81,0.83,0,0,0.1,5.72,0.21,6.24,0.73,0.52,0.21,2.39,0.1,0,0,0.1,0.1,0.31,6.03
22Month,0,0,0.14,0.27,0,0,0.14,0,0.27,0.68,3.14,0.41,0,0.27,0,0,0.55,1.91,0.14,0,0.14,0,7.24,0.14,1.09,0.27,0.14,0,2.87,0.41,0,0,0.14,0.14,0,0.27
