stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,1,3,0
72hpf,0.563696112006446,0,0,0,0,0,0.281848056003223,0
21Day,0.739973720528564,0,0,0,0,0.739973720528564,0,0
3Month,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0.416068026578691,0,0
22Month,0,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0,0.273298863976266
