stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hatching.gland,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,33,14,77,1,3,1,1,217,2,7,48,42,120,0,59,951,0,20,0,0,2
72hpf,0.563696112006446,0.281848056003223,19.4475158642224,0.281848056003223,1.40924028001612,0.563696112006446,0,0.563696112006446,0,0.281848056003223,7.60989751208703,0,1.12739222401289,0.281848056003223,13.2468586321515,6.76435334407736,0.281848056003223,1.97293639202256,0,0.84554416800967,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0,0,0,0,0,0,0.208034013289345,0,0,0,0,0,0.312051019934018,0,0,0,0,0,0,0,0
