stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,56,59,0,228,10,1,0,5,0,0,3,0,28,1,0,1,0,33,113,119,309,0,1,0,2,136,1289,7,0,0,38,0,0,0,1,0,0,13,0,0,0
72hpf,40.59,40.87,0,104,21.42,34.39,0,2.25,0,0,0.85,0,0.28,1.97,0,10.99,0.85,66.23,359.07,25.08,195.04,0,14.94,7.33,3.66,674.18,273.39,4.79,9.3,0,159.81,5.07,0,0.28,47.63,3.95,3.95,17.76,0,0,0.28
21Day,47.36,17.76,2.96,299.32,8.88,59.2,0,33.3,0,3.33,12.21,0.37,0,11.1,5.18,61.05,23.68,24.05,123.21,72.52,217.55,0.37,0,42.55,0.74,163.16,84.73,4.07,9.99,0,69.19,29.97,0,4.07,18.87,5.18,10.36,9.62,1.11,0,33.67
3Month,1.77,26.94,6.66,190.46,1.25,0,2.29,2.81,0.52,37.55,42.86,0.62,0,239.14,41.71,9.15,93.72,16.43,46.91,67.82,60.12,11.13,0.42,26.94,9.78,13.31,0.21,7.07,12.59,0,3.85,10.4,0.21,116.6,3.02,0.21,0,1.04,32.35,34.53,43.9
22Month,1.09,33.48,11.48,85.13,0.82,0,5.47,3.42,0.82,22.27,121.89,35.67,0,531.02,30.47,20.91,141.02,3.96,15.44,107.54,74.34,2.32,18.04,19.68,1.23,9.98,1.09,6.42,21.86,2.6,2.46,2.46,0,24.19,7.38,3.55,0,0.55,5.06,0,22.27
