stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,2,0,0,0
72hpf,0,0,0,0.281848056003223,0,1.69108833601934,0,0,0,0
21Day,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.312051019934018
