stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast
24hpf,0,0,0,0,0,0,0,0,0,0,3,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0,3.10032861603546,0.563696112006446,0.281848056003223,1.40924028001612
21Day,0,0,0.369986860264282,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,2.95989488211426,0,0,1.47994744105713
3Month,0,0.104017006644673,0,0,0,0,0,0.832136053157381,0.104017006644673,0,0,0,0
22Month,0.273298863976266,0,0,0.136649431988133,0.273298863976266,0,0.136649431988133,0.409948295964399,0,0,0,0,0
