stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0.28,0.28,0,0,0,0,0,0,0,0,0,0,29.88,0.28,0,0.56,0,0,0,5.36,2.82,1.41,0.56,0,0,1.41,0,0,0.28,0.56,0.28,0,0.28,0,0,0
21Day,3.7,0,19.98,18.87,0,7.77,0,0.37,0,0,0.37,0,2.59,0,4.07,159.83,2.96,7.03,1.85,16.65,0,0.37,2.59,3.7,21.46,6.66,6.29,0,0,5.55,4.81,0,0.37,2.22,1.11,3.7,1.11,0.37,0,2.22
3Month,1.14,6.45,35.37,82.49,0.21,0,5.41,0.52,0.1,42.44,20.39,0.1,77.6,28.71,1.87,1398.09,7.39,19.45,17.47,27.67,6.66,1.04,8.84,114.52,3.12,0.73,30.06,3.02,0,1.66,15.91,0.21,21.32,1.14,0,0,0.21,6.87,15.5,22.68
22Month,0.41,5.19,27.47,51.24,0,0,1.78,0.14,0,40.86,10.11,5.88,87.18,4.37,1.23,1200.33,1.09,2.19,6.7,13.12,0.68,3.96,2.87,18.17,1.5,0.41,26.24,2.05,0.96,0.55,1.23,0,7.52,1.09,0,0,0,0.55,0,4.65
