stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,0.56,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.28,2.82,0,0,0,0,11.84,2.54,0,0,0,1.97,0,0,0.28,0.28,0,0,0,0,0
21Day,3.33,0,1.11,10.36,0,3.7,0,0.37,0,0,0.74,0,0.37,0,4.81,0.74,1.85,5.55,0.74,14.06,0,0,1.11,0,11.47,9.25,0.37,1.48,0,3.33,0.74,0,0,0,0.37,0,0,0,1.11
3Month,0.21,3.95,1.04,53.46,0.1,0,0.62,0.94,0.1,6.03,17.79,0.21,23.82,15.6,3.02,14.04,5.82,18.83,11.86,17.79,3.95,0,4.16,2.5,2.7,0.42,1.98,1.66,0,0.73,1.35,10.3,0.31,0.21,0,0.21,5.3,6.03,24.44
22Month,0.41,7.65,1.09,17.63,0,0,1.09,0.82,0.14,3.14,22.68,7.38,45.78,7.93,4.92,15.71,1.09,3.55,13.8,8.88,0.68,0.82,1.23,0.27,1.78,0.68,2.19,3.96,0.14,0.55,0.41,2.19,1.23,0.55,0,0,1.37,0,8.88
