stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,14,85,1,0,0,0,0,0,0,0,1,0,0,0
72hpf,17.19,3.66,0,10.43,3.1,10.71,0,0,0,0,0.28,0,0,0,0.56,0.28,5.36,24.24,0.85,26.21,0,1.13,1.13,0.28,1324.97,58.06,3.1,3.66,23.96,0.56,0.28,17.76,2.25,2.82,3.66,0,0,0
21Day,7.03,1.11,0.37,12.58,0.37,11.84,0,2.22,0,0,0.37,0,1.11,0.37,2.22,1.85,1.11,11.1,1.48,31.08,0,0,4.44,0,435.84,28.86,3.7,2.96,14.43,9.99,1.11,7.4,3.7,6.29,2.59,0,0,1.48
3Month,0.42,1.77,0.21,19.87,0.52,0,0.42,0.1,0.21,1.87,2.29,0,31,1.98,0.42,12.38,1.77,8.01,2.29,18.52,4.26,0.21,1.04,2.39,20.7,1.77,13.11,3.02,1.77,1.98,70.84,1.98,0.21,0,0.94,2.39,15.39,2.91
22Month,0.41,2.05,0.55,9.98,0.55,0,0.41,0,0.27,1.37,2.05,4.1,64.91,0.82,1.09,9.43,0.27,2.6,1.23,20.22,1.23,3.14,0.82,0,13.66,1.09,12.16,4.92,1.78,0.14,17.9,8.06,2.87,0,0.41,0.82,0.27,0.82
