stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0,0,0.281848056003223,0,0.84554416800967,0.281848056003223,0,0
21Day,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0,0,0,0.104017006644673,0,0,0,0,0
22Month,0.136649431988133,1.36649431988133,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.273298863976266,0.136649431988133
