stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.12739222401289,0.563696112006446,0,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,1.12739222401289,0.281848056003223,0.563696112006446,0,0,0,18.6019716962127,60.0336359286865,0,0.281848056003223,0,2.25478444802579,0.563696112006446,0,0,0.563696112006446,0.281848056003223,0,0,0,0
21Day,1.47994744105713,0,0,1.47994744105713,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0,0.739973720528564,0,0,0.369986860264282,12.5795532489856,29.9689356814069,0,0,0,1.47994744105713,4.06985546290711,0.369986860264282,0,0,0.739973720528564,0,0,0,0
3Month,0,0,0,0.936153059802054,0,0,0.104017006644673,0.208034013289345,0,0,1.24820407973607,0.208034013289345,0.104017006644673,0,0.208034013289345,0.312051019934018,0.312051019934018,0.104017006644673,0,0.104017006644673,0.104017006644673,1.45623809302542,0.104017006644673,0.104017006644673,0,0,3.74461223920822,3.22452720598485,0.104017006644673,0,0,0.936153059802054,0.104017006644673,0.208034013289345,0.208034013289345
22Month,0,0,0.136649431988133,0.683247159940666,0,0,0,0.273298863976266,0.409948295964399,0,4.78273011958466,0.136649431988133,1.09319545590506,0.136649431988133,0,0.273298863976266,0.819896591928799,0,0.136649431988133,0.136649431988133,0.956546023916932,1.77644261584573,0,0,1.77644261584573,0,0.273298863976266,7.51571875934732,0.409948295964399,0,0,0.819896591928799,0,0,0
