stage,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,1,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0
3Month,0.104017006644673,0.208034013289345,0.208034013289345,0,0,6.76110543190372,0.208034013289345,7.69725849170578
