stage,Epithelial.cell,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,2
72hpf,0,0,0.563696112006446,0
21Day,0.369986860264282,0,0.369986860264282,0
3Month,0,0.104017006644673,0,0
