stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,1,0,1,0,0,0
72hpf,0,0,0.281848056003223,0,0,0.84554416800967,0,0.563696112006446,3.6640247280419,2.25478444802579,0.563696112006446
21Day,0.369986860264282,1.84993430132141,0,0,0,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0.369986860264282
3Month,0,0.104017006644673,0,0.208034013289345,0,0,0,0,0,0,0
22Month,0,0.409948295964399,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0
