stage,Intestinal.bulb.cell,Ionocyte,Neural.cell,Neural.progenitor.cell,Oocyte,Primordial.germ.cell,Radial.glia,Spermatocyte
72hpf,0,0.281848056003223,0.563696112006446,0.84554416800967,0,0,0,0
3Month,0.104017006644673,0,0,0,0,0.104017006644673,0,0.104017006644673
22Month,0,0,0,0,0.409948295964399,0,0.136649431988133,0
