stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell,Osteoblast,Retinal.cell,Retinal.cone.cell
72hpf,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,3.69986860264282
22Month,0,0,0.546597727952532,0.136649431988133,0,0,0,0,0
