stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0.563696112006446,1.69108833601934,0,0,0,0,1.97293639202256,0,0,0,0.281848056003223,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0.369986860264282,2.58990802184998,0.369986860264282,0,0,0.369986860264282,0,0,0,1.84993430132141,0.369986860264282,1.47994744105713,0,0,1.47994744105713,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0,6.4490544119697,0.104017006644673,0,0.416068026578691,1.1441870730914,0.208034013289345,0.728119046512708,0,0.520085033223363,0.416068026578691,0.312051019934018,0.520085033223363,0.104017006644673,0,0,0.208034013289345,0.208034013289345,0,0,0.624102039868036,0,0.208034013289345,6.13700339203569,0.624102039868036
22Month,0,0,0,0.273298863976266,0,0.409948295964399,0.136649431988133,1.2298448878932,0,0.546597727952532,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0
