stage,Epithelial.cell,Erythrocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,18.883819752216,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0.563696112006446,0,0
21Day,4.80982918343567,0,0,0,3.69986860264282,0.369986860264282,0,0,0.369986860264282,0,0,0,0
3Month,1.76828911295943,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0.208034013289345,0,0.104017006644673,0.104017006644673
