stage,Erythrocyte,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast
24hpf,0,0,0,2,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,7.60989751208703,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0,0,4.06985546290711,0,0,0
22Month,0,0.409948295964399,0,0,0,0,0
