stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,0,0,0,0,12,164,1,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,4.51,1.41,0,2.25,0.85,2.54,0,0.28,0,0,0,0,0,0,0.28,0,1.13,6.2,0.85,17.19,0,2.25,0.28,0,103.44,54.68,0.28,0.56,9.58,0.85,0,0,5.92,0.56,0,0.28,0,0,0
21Day,5.18,1.48,0,19.24,1.85,15.17,0,7.03,0,0.37,0.74,0,0.37,0.37,8.88,2.22,1.48,10.36,3.7,23.68,0,0.37,1.85,0,35.15,27.01,0.37,1.48,8.51,3.33,0,0,2.96,0.74,1.48,0.37,0,0,5.92
3Month,0.1,1.77,0.83,20.28,0.21,0,0.31,0.52,0.31,2.7,7.28,0.1,21.64,4.16,1.77,8.74,1.98,5.93,7.59,8.22,1.46,0.1,1.87,2.08,0.83,0.42,1.35,0.83,0.42,0.62,0.1,12.79,0,0,0,0.21,3.64,3.43,9.57
22Month,0.14,2.46,0.68,4.92,0,0,0.41,0.41,0,0.68,5.06,2.32,41.4,2.46,1.78,4.92,0.41,0.82,6.01,6.15,0.14,1.23,0.96,0.27,0.68,0,0.96,0.27,0,0.14,0,1.5,0.82,0.27,0,0,0.27,0,2.6
