stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
21Day,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0,0,0,0.104017006644673,0.208034013289345,0.208034013289345
22Month,0.136649431988133,0.273298863976266,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0
