stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.416068026578691,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673
22Month,0,0.136649431988133,0,0.409948295964399,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0
