stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0.28,0,0.85,0,0,0,0,0,0.28,0,0,0,0,0,0,8.46,0.28,0,0,0,0,0,0,6.48,0.28,0,0,0,0.56,0,0,0,0,4.79,3.95,0.28,0,0,0
21Day,7.4,0.74,38.11,28.12,0.37,20.35,0,1.11,0,7.03,0.37,0.37,5.92,0.74,4.44,223.84,1.11,14.06,4.81,27.75,0.37,1.48,3.7,10.36,32.19,14.06,9.25,0.37,0,8.51,12.95,0,0,0,4.07,14.8,0.37,0,0,4.07
3Month,2.08,11.23,75,224.05,0.42,0,10.4,1.14,0.42,228.94,46.91,0.42,174.44,56.07,3.85,1928.48,11.13,47.95,47.02,55.44,13.52,1.35,184.94,126.8,5.51,2.29,58.25,5.51,0,2.81,32.25,0.62,34.74,2.6,0.52,0,1.14,10.82,20.6,38.49
22Month,1.37,7.24,51.38,49.88,0.27,0,3.42,0.27,0,84.72,19.27,8.06,163.57,5.06,1.78,1608.5,1.23,1.91,14.35,21.86,0.27,11.34,72.56,10.52,1.09,0.55,30.88,4.37,0.55,0.68,3.83,0,3.42,2.6,0.82,0.14,0,1.09,0,6.97
