stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,1
72hpf,0.563696112006446,0,0,0,0.563696112006446,0,1.40924028001612
21Day,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282
22Month,0,0,0.136649431988133,0.273298863976266,0,0,0
