stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,T.cell
24hpf,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0
72hpf,0.563696112006446,0,0,0,0,0,0,0.563696112006446,0,0,0,0.563696112006446,0.281848056003223,0.281848056003223,0
21Day,0,0,0,0,0,1.10996058079285,0,0,0.369986860264282,0,0,0.369986860264282,0,0,3.69986860264282
3Month,0,0.208034013289345,0.312051019934018,0.104017006644673,0.208034013289345,0,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,5.51290135216765
22Month,0,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0
