stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Primordial.germ.cell
72hpf,0,0,0.281848056003223,0,0.281848056003223,0
3Month,0,0,0,0,0.208034013289345,0.208034013289345
22Month,0.136649431988133,0.273298863976266,0,0.136649431988133,0,0
