stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0
21Day,0,2.21992116158569,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0.104017006644673,1.76828911295943,0.520085033223363,1.56025509967009,0.312051019934018,0.208034013289345,1.87230611960411,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0,0,0,0.546597727952532,0,0,0,0,0.136649431988133,0,0.136649431988133,0,0
