stage,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell
24hpf,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0.281848056003223,0.84554416800967,0.563696112006446,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282
3Month,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0,0
