stage,Cardiomyocyte,Epithelial.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,1,1,0,0,1,0,6,0,0,0
72hpf,0,0.281848056003223,0,0,0.281848056003223,0.563696112006446,0.281848056003223,0.281848056003223,0,0.281848056003223
21Day,0.739973720528564,0.739973720528564,0.369986860264282,0.369986860264282,0,1.10996058079285,0.739973720528564,0,0,0
22Month,0,0,0,0,0.136649431988133,0,0,0,0.273298863976266,0
