stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,36,0,190,2,0,0,0,0,1,0,3,0,0,0,0,7,43,88,97,0,1,0,3,113,349,1,0,0,11,0,0,0,0,0,0,2,0,0,0
72hpf,10.43,27.06,0,78.92,4.79,4.51,0,1.13,0,1.69,0,0,0.85,0,0.85,0,23.11,179.54,6.76,95.55,0,3.66,17.47,0.85,107.1,105.69,0.28,0.56,0,51.3,1.97,0,0.28,72.15,0,0,5.64,0,0,0
21Day,13.32,15.17,2.59,135.79,1.85,8.14,0,4.07,1.85,8.14,0,0,2.59,8.51,16.28,4.07,4.44,87.32,15.91,133.94,0.37,0.37,50.69,0.37,37.74,34.78,1.11,1.11,0,32.93,11.1,0,3.7,14.43,1.48,3.7,3.7,0.37,0,16.28
3Month,0.73,30.27,3.33,135.22,0.62,0,1.14,5.62,19.56,100.06,0,0,52.22,332.54,8.01,50.24,7.8,90.49,83.73,50.24,12.79,0.1,21.32,2.08,2.91,2.5,4.58,0.73,0,1.66,5.72,0.83,90.81,1.25,0.1,0,3.95,8.32,12.69,65.95
22Month,0.14,29.52,5.47,46.87,0.41,0,2.46,3.01,9.16,232.44,5.33,0,31.02,132.96,13.53,47.28,1.91,19.27,108.91,36.76,0.82,0.68,11.75,0.27,1.78,1.23,2.05,1.09,1.37,1.78,0.96,0,13.25,1.23,0.82,0,1.64,0.82,0,33.89
