stage,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.97293639202256,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,3.32988174237854,0.739973720528564,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0.104017006644673,0,0.208034013289345,0.104017006644673,9.25751359137587,0.208034013289345,0.312051019934018,1.87230611960411,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0,0,0.136649431988133,21.3173113901488,0.136649431988133,0,3.68953466367959,0.136649431988133,1.77644261584573,0,0,0,0,0,0,0,0
