stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,8,0,56,1,0,0,0,0,0,0,0,3,0,0,0,0,6,38,36,92,0,1,0,2,43,755,0,0,0,9,0,0,1,0,0,2,0,0,0
72hpf,10.71,4.79,0,26.21,6.76,6.2,0,1.13,0,0,0.28,0,0,0,0,1.97,0,13.81,58.06,3.1,37.2,0,3.66,1.41,0.28,177,105.69,1.69,1.41,0,45.66,0,0.56,9.58,2.82,1.41,6.48,0,0,0.28
21Day,12.58,2.96,1.85,54.39,1.85,13.69,0,5.55,0,0.74,2.59,0,0,5.18,1.48,13.69,4.81,2.59,19.61,8.88,42.18,0,0,2.22,0.37,47.36,29.23,2.22,2.22,0,21.83,5.18,1.85,3.33,3.7,3.33,3.33,0.37,0,6.29
3Month,1.04,8.22,5.2,142.61,0.94,0,2.5,1.25,0.31,30.27,34.33,0.31,0,194.93,48.26,6.87,57.73,8.22,44.73,40.05,60.43,15.6,0.52,28.08,7.28,5.3,2.39,12.79,4.78,0,2.81,5.72,70.32,1.98,0.31,0,1.25,11.03,31.73,21.01
22Month,0.14,7.79,5.6,38.13,0.41,0,1.37,1.37,0.41,11.34,29.38,11.48,0,253.76,14.89,10.66,61.36,2.19,5.6,36.35,34.3,1.5,6.7,7.38,0.55,3.14,0.96,8.2,3.69,4.51,1.37,0.96,14.35,2.05,3.83,0,0.27,0.68,0,6.15
