stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0.56,0.28,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0.37,46.62,3.33,0,0.74,0,0,0.37,0,0,1.11,0,0.37,7.4,0.37,3.33,0.74,4.44,0,0,0.74,0.37,4.81,1.85,1.48,0,1.48,1.11,0,0,0.37,0.37,0,0,0
3Month,0.1,0.73,30.16,15.91,0.21,0,0.83,0.1,6.66,2.18,0,10.61,4.78,0.42,192.85,0.1,2.7,2.18,3.85,1.56,0,0.83,0.62,0.62,0.1,6.76,0.1,0.31,1.56,2.29,0.1,0.1,0.1,1.25,1.35,2.29
22Month,0,0.68,23.23,5.33,0,0,0.27,0,5.88,1.78,0.27,20.77,1.09,0,224.11,0.27,0.41,1.23,0.96,0,0.68,0.14,0.14,0.14,0.14,5.74,0,0.14,0.41,0.27,0.27,0.14,0,0.41,0,0.68
