stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.28,0.28,0.85,0,0,0,19.73,0,0,0,0,0,0,1.41,1.13,0.56,0,0,0,0,33.26,0.28,0,0.28,0,0.85,0,0,0,0,0.28,0.85,0,0,0,0
21Day,4.81,1.85,1.11,9.99,0.37,9.99,0,3.33,0.37,97.31,0,1.11,13.32,119.88,1.85,1.48,8.51,6.66,10.73,0,0,0.74,0,56.61,5.18,0.74,1.48,0,2.96,7.4,0,0.74,1.48,1.11,1.11,0.37,0,0,9.99
3Month,0.83,2.91,0.31,14.15,0.21,0,2.7,0.1,2.08,759.74,0,16.12,88.21,0.52,6.97,1.35,4.89,37.45,4.89,1.46,0.31,1.56,4.06,3.95,0.21,0.73,0.62,0,0.62,6.35,0.52,36.41,0.73,0,0,0.1,3.12,6.14,12.38
22Month,0.27,2.6,0.14,4.78,0,0,5.6,0.14,1.23,853.24,1.23,20.5,29.38,0.96,2.32,0.27,0.68,9.16,3.01,0.27,1.5,0.82,0.14,3.14,0.14,0.55,0.68,0.55,0.14,0.82,0,13.25,1.09,1.5,0,0,0.27,0,6.15
