stage,Epithelial.cell,Epithelial.cell..Brain.,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Neurosecretory.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0
3Month,0,0,0,0.312051019934018,0,0,0,0,0,0,0,0,0,0,0
22Month,0.546597727952532,0.136649431988133,0.136649431988133,12.298448878932,0.136649431988133,0.956546023916932,0,0.136649431988133,0.136649431988133,0.409948295964399,0.136649431988133,0.273298863976266,0.273298863976266,0,0.273298863976266
