stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,11,0,37,0,3,0,0,0,0,0,1,0,0,0,4,39,39,85,0,0,0,0,16,529,0,0,0,18,0,0,0,0,0,0,2,0,0,0
72hpf,5.36,4.23,0,7.61,1.69,2.25,0,1.13,0,0.28,0,0,0,0.85,0,7.89,16.07,1.13,23.68,0,2.25,0.56,0.85,35.23,88.5,0.28,0.28,0,15.78,0.56,0,0.56,3.38,0,0,1.13,0,0,0
21Day,12.58,0,0,26.64,0.37,11.47,0,12.58,0,1.48,0,0,0,12.58,0.37,2.22,4.44,5.55,31.08,0,0,2.22,0,11.1,39.22,0,1.11,0,8.88,3.33,0,4.07,8.14,0.74,1.11,0,0,0,3.33
3Month,0.1,1.04,1.25,32.35,0.31,0,0.52,1.25,3.33,10.61,0,31.31,8.95,1.98,11.44,1.35,10.19,10.51,9.57,2.91,0.21,2.18,8.63,1.14,1.14,1.77,0.73,0,0.21,2.91,0.1,283.97,0.52,0.1,0,0.52,4.68,128.15,13.63
22Month,0,0.96,0.82,7.52,0,0,0.96,0.96,0.55,12.98,1.91,37.03,3.55,4.92,14.62,0,0.96,18.58,4.92,0.41,1.78,0.68,0.41,0.27,0.14,0.55,0.55,3.96,0.55,0.55,0,32.52,0.27,0.27,0,0.14,0,0.68,2.05
