stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,7,3,0,3,2,1,0,0,0,0,0,0,0,0,1,1,3,34,0,0,0,0,8,149,1,0,2,0,0,0,0,0,1,0,0
72hpf,0,1.12739222401289,0,0.563696112006446,1.12739222401289,0.84554416800967,0,0,0,0,0,0,0,0,2.81848056003223,3.94587278404512,0.563696112006446,4.79141695205479,0,0.281848056003223,0,0,22.8296925362611,18.6019716962127,0,0,2.53663250402901,1.40924028001612,0,1.40924028001612,0,0.281848056003223,0.563696112006446,0,0
21Day,7.02975034502136,1.47994744105713,0.739973720528564,17.019395572157,0,4.43984232317139,1.84993430132141,0.739973720528564,1.84993430132141,0,0.739973720528564,0,3.69986860264282,0,2.21992116158569,6.2897766244928,2.95989488211426,16.2794218516284,0,0,1.10996058079285,0.369986860264282,20.3492773145355,17.7593692926855,0,1.10996058079285,6.65976348475708,1.47994744105713,0,3.69986860264282,0.369986860264282,0.739973720528564,0.369986860264282,0,0.739973720528564
3Month,0,0.104017006644673,0,2.91247618605083,0,0,0,0.312051019934018,0.416068026578691,0,1.04017006644673,0,0.104017006644673,0.416068026578691,0.416068026578691,0.832136053157381,0.416068026578691,0.416068026578691,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0.208034013289345,1.35222108638074,0,0,0,0,0.312051019934018,0.208034013289345
22Month,0,0,0,0.546597727952532,0,0,0.136649431988133,0,0.683247159940666,0.273298863976266,2.18639091181013,0.546597727952532,0.409948295964399,0.273298863976266,0,0,0.546597727952532,0.546597727952532,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0.273298863976266
