stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0.84554416800967,0.281848056003223,0,0
21Day,0.369986860264282,0,0.369986860264282,0.739973720528564,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,0,0,0,0,0,0,0.312051019934018,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0.136649431988133,0.136649431988133,0.409948295964399,0,0.136649431988133,1.91309204783386,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133
