stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,2,0,4,0,2,0,4,0,0,0,0,0,0,17,239,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,13.25,2.25,17.47,0,2.54,0,4.23,0,0,0,3.38,0,0.56,105.13,20.29,2.25,0,0.28,0,0,5.64,1.97,0,0,0,0.85,0,0,0,0.28,0,0,0.28,0,0,0
21Day,1.85,0.37,0,65.49,1.85,87.32,0,59.94,0,29.97,0,1.48,12.58,7.77,0,0.37,13.32,56.24,2.96,0,0,2.22,0,5.55,0.74,0.37,0,0,0.74,3.33,0,0.37,0.74,0.37,2.22,0.37,0,0,9.25
3Month,0.42,1.04,1.14,50.45,0.21,0,1.87,3.33,2.5,178.08,0,123.05,168.2,2.5,6.55,1.66,66.05,82.9,3.02,1.14,0.1,25.38,5.41,0.73,0.1,0.62,0.42,0,0.1,3.64,0.42,9.78,0.31,0,0,0,1.56,2.81,28.08
22Month,0.27,1.5,0.55,10.11,0.14,0,2.73,2.32,0.27,238.18,0.27,11.48,120.66,5.19,1.5,0.14,6.15,154.14,1.64,0.14,0.82,14.76,0,0.41,0,0.14,0.68,0.27,0.27,0.82,0,2.19,0.55,0.14,0,0,0.27,0,12.44
