stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,1,0,0,1,0,0,0,0,0,0,0,0,34,1,0,0,0,1,2,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,2.95989488211426,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.728119046512708,0,0,0,0.104017006644673,1.97632312624878,0,2.2883741461828,0.520085033223363,0.104017006644673,0.104017006644673,0.208034013289345,17.5788741229497,0.416068026578691,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0,0.104017006644673,0.312051019934018,1.04017006644673,0.104017006644673,0.312051019934018,0.312051019934018,0
22Month,0.136649431988133,0,0.409948295964399,0,0.136649431988133,0,0.409948295964399,5.60262671151346,0.136649431988133,5.73927614350159,0.136649431988133,0.136649431988133,0.409948295964399,0,25.2801449178046,0.136649431988133,0,0.546597727952532,0,0,0,0,0.273298863976266,0.409948295964399,0.136649431988133,0.273298863976266,0,0.136649431988133
