stage,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte
24hpf,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.84554416800967,0.281848056003223,0,0,0,0.281848056003223,0,0,0
21Day,1.47994744105713,0,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,1.1441870730914,0,0.104017006644673,0,0.312051019934018,0.728119046512708,0.312051019934018,0,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0,0,0.683247159940666,0.546597727952532,0,0,0,0,0.136649431988133,0,0,0,0
