stage,Endothelial.cell,Enterocyte,Epithelial.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0,0,0,0.281848056003223,0,0,0,0,0.563696112006446,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0,0.416068026578691,0,0.208034013289345,0,0,0.520085033223363,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0,0,0,0,0,0,0.416068026578691,0.312051019934018,0,0,0.104017006644673,0.208034013289345
22Month,0.273298863976266,0.136649431988133,1.09319545590506,0.136649431988133,0.136649431988133,1.2298448878932,0.409948295964399,13.1183454708608,0.683247159940666,0.409948295964399,1.36649431988133,0,0,0.819896591928799,1.09319545590506,0.409948295964399,0.136649431988133,0,0.136649431988133,0,0.273298863976266,0.273298863976266,21.8639091181013,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0.273298863976266
