stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,8,8,10,0,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,0.28,0,3.95,0.28,0.85,0,0,0,0.28,0,0,0,0,0.28,0,1.97,5.07,0.56,6.2,0,0.85,0.28,0,40.3,15.5,0,0.28,0,4.79,0,0,1.97,0,0.28,0.28,0,0,0
21Day,2.96,0,0.37,9.99,0.74,2.96,0,2.22,0,0.74,0,0,1.11,0,3.33,0.37,1.11,8.14,2.59,9.99,0,0,1.48,0,9.62,5.92,0,0,0,4.07,2.22,0.37,1.48,0.74,1.11,0,0,0,1.11
3Month,0,0.94,0.94,16.23,0.42,0,0.31,0.52,3.02,5.82,0,0,32.35,5.41,0.73,7.28,0.83,3.33,6.87,4.26,0.83,0,2.39,1.56,0.83,0.21,1.14,0.21,0,0.31,1.35,22.26,0,0.1,0,0.1,1.56,11.03,4.99
22Month,0.41,2.19,0.68,5.06,0.41,0,0.55,0.14,1.5,8.75,1.37,0,56.71,2.19,1.91,7.11,0.55,1.23,6.01,3.55,0,2.19,0.55,0,0.14,0,1.5,0.68,0.27,0,0.14,3.28,0.41,0,0,0,0.27,0,2.46
