stage,Epithelial.cell,Immune.progenitor.cell,Keratinocyte,Muscle.cell,Neural.progenitor.cell
24hpf,0,0,0,0,1
21Day,1.47994744105713,0.369986860264282,0.369986860264282,0,0
22Month,0,0,0,0.273298863976266,0
