stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,7.03,0.37,0,14.8,0.37,7.03,0,1.11,0,0,0.37,1.48,0,2.96,0,1.11,6.29,1.48,14.06,0,0,2.22,0.37,11.84,6.29,5.55,0.37,0,2.22,4.44,0,0,1.85,0.37,1.11,0.74,0,0,2.96
3Month,0.31,1.56,0.52,17.68,0.1,0,0.42,0.42,2.29,4.78,0,28.6,9.36,0.62,11.23,0.73,4.16,4.89,8.43,2.18,0.21,1.46,1.46,0.73,0.21,5.72,0.21,0,0.62,1.87,0.1,10.19,0.52,0.1,0,0,1.77,2.29,4.37
22Month,0.14,1.5,0.14,4.92,0,0,0.55,0.14,0.96,2.87,0.41,20.36,2.05,0.68,3.28,0.14,0.41,3.14,5.06,0,1.64,0.41,0.27,0,0.14,3.14,0.14,0.27,0.27,1.09,0,0.96,0.27,0.14,0,0,0.27,0,3.01
