stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,6,0,21,1,0,0,0,0,0,0,3,0,0,0,0,2,1,11,19,0,0,0,0,14,137,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,4.23,2.25,0,7.33,0.28,1.41,0,0,0,0.28,0,0,0.28,0,0.56,0,2.25,12.68,2.25,15.78,0,0.28,0.28,0,94.98,31,0.85,0.85,0,17.47,0,0.28,5.64,0.56,0.28,1.97,0,0,0
21Day,8.51,1.48,0.74,41.44,1.11,9.25,0,3.33,1.11,0.74,0,0,1.11,0.74,4.81,2.22,3.33,14.43,3.7,51.8,0,0,7.03,0,55.87,14.43,0,5.55,0,16.28,4.81,0,5.18,0.74,3.33,2.22,0,0,1.85
3Month,0.1,0.31,0.21,3.43,0,0,0.1,0,1.04,0.42,0,0,11.44,1.14,0.21,3.74,0,2.39,0.73,1.35,0.1,0,0.83,0.42,0.1,0,0.21,0.31,0,0,0.42,1.35,0,0,0,0,0.1,0.31,0.31
22Month,0.14,1.23,0,1.91,0,0,0.14,0.14,0.68,3.96,1.09,0,41.27,0.96,0.68,5.19,0,0.55,1.91,1.91,0.14,1.91,1.23,0.14,0.27,0.14,0.14,0.96,0.14,0.27,0,0.41,0.27,0.27,0,0,0,0,0.96
