stage,Epithelial.cell,Hepatocyte,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,3,0,1,0,0,0,0
72hpf,0.563696112006446,0,0.281848056003223,19.7293639202256,0.563696112006446,0.563696112006446,0.281848056003223,0,0,0
21Day,8.13971092581421,0,0,15.1694612708356,0,0,0,0.369986860264282,0,0
3Month,0.520085033223363,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0.409948295964399,0,0,0,0,0,0,0,0
