stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,0,0,0,0,8,82,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.69,1.41,0,8.46,0.85,5.64,0,0,0,0,0.28,0,0,0,0,0,1.97,65.95,0,16.07,0,0.28,0,0.56,22.55,12.97,2.54,0.28,0,16.91,0.28,0.28,18.04,0.28,0.85,2.82,0,0,0
21Day,8.88,1.11,0.37,68.45,6.66,6.29,0,1.85,0,0,2.59,0,1.48,0.37,1.48,2.22,2.59,73.63,3.33,109.15,0,0,1.85,0,59.2,31.82,5.92,0.74,0,77.33,5.92,0,104.71,2.59,4.81,0.37,0,0,3.33
3Month,0.52,2.81,0.52,63.24,3.22,0,0.83,0,3.64,1.87,23.51,0.1,11.34,7.8,1.35,4.89,7.7,74.16,6.14,118.68,64.18,0,1.98,0.52,15.08,3.22,29.75,0.21,0,1.98,2.5,20.39,8.84,0.1,0,1.25,2.91,5.93,17.16
22Month,0.14,3.69,0.14,22.55,2.87,0,2.19,0.14,3.42,1.09,22.96,1.91,22.82,2.46,1.5,4.1,1.64,19.4,7.79,199.1,11.07,1.37,2.46,0.14,7.11,3.55,27.33,1.09,0.14,6.83,0.41,5.19,39.76,2.46,0,1.78,0.14,0,7.93
