stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,0,0,0,0,1,0
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0.84554416800967,0.281848056003223,0.281848056003223
3Month,0.208034013289345,0,0,0,0.104017006644673,0,0,0,0,0,0
22Month,0,0,0.136649431988133,0.136649431988133,0.546597727952532,0,0.136649431988133,0.136649431988133,0,0,0
