stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0
3Month,0.624102039868036,0.104017006644673,0.208034013289345,0.312051019934018,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0.520085033223363,6.03298638539101,0.104017006644673,6.03298638539101
