stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,1.84993430132141,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0.312051019934018,0.104017006644673,0,0.104017006644673,0.208034013289345,0,1.56025509967009,0.312051019934018,0,0.104017006644673,0,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0,0,0,0.136649431988133,2.32304034379826,0.273298863976266,0.136649431988133,0,0,0.136649431988133,1.36649431988133,0,0.273298863976266,0,0,0,0
