stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,0,3.6640247280419,0,0,0,0,0,0,0,0
21Day,0,0.739973720528564,0,0,0,0,1.84993430132141,0,0,0.369986860264282,2.58990802184998,12.2095663887213,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0,0,1.47994744105713
3Month,0,0.104017006644673,0.104017006644673,0.312051019934018,0.104017006644673,0,0.312051019934018,0.208034013289345,0.104017006644673,0.520085033223363,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.208034013289345,1.1441870730914
22Month,0.136649431988133,0,0,0.409948295964399,0.273298863976266,0.273298863976266,0.273298863976266,0.136649431988133,0,0.546597727952532,0.409948295964399,0.546597727952532,0,0.136649431988133,0,0,0,0,0,0.819896591928799
