stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0,0,0,3.69986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0
3Month,0.104017006644673,0,4.16068026578691,0,0,0.728119046512708,1.87230611960411,0.416068026578691,0.104017006644673,0.104017006644673,0.208034013289345,0.728119046512708,3.74461223920822,0.520085033223363,0.208034013289345,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0,0.416068026578691,0.104017006644673,0.208034013289345,0.312051019934018
22Month,0.136649431988133,0.136649431988133,1.2298448878932,0,0.136649431988133,0.409948295964399,6.42252330344226,0.273298863976266,0.273298863976266,1.09319545590506,0.136649431988133,0,2.049741479822,0.409948295964399,0,0.273298863976266,0,0,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133
