stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0
72hpf,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,21.7023003122482,1.69108833601934,0,0,0,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,0,10.3596320873999,1.47994744105713,0,0,0.369986860264282,0
3Month,0.312051019934018,0,0,0,0,0,0.208034013289345,0.208034013289345,0,0,0,0,0.104017006644673,0.104017006644673,0,0.208034013289345
22Month,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0.546597727952532,3.27958636771519,0.273298863976266,0.136649431988133,0,0.136649431988133,0,0,0,0,0.136649431988133
